RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
26-Jan-2019,Boraman,CRC190183,CRC190183-1,K38/0373-M1,7 day Volume,11491.0 m3,13349.0 m3,16.20%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC183374,CRC183374-1,L36/1985-M1,Take Rate,4.9 l/s,5.1 l/s,4.20%,19-Jan-2019 09:00:00,18-Jan-2019 06:00:00,24-Jan-2019 14:30:00
26-Jan-2019,Watermetrics,CRC182351,CRC182351-1,BY20/0162-M1 + K37/0976-M1,Take Rate,102.0 l/s,141.9 l/s,39.20%,23-Jan-2019 19:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC182252,CRC182252-1,I40/0004-M1,Take Rate,46.5 l/s,52.1 l/s,12.00%,18-Jan-2019 11:30:00,18-Jan-2019 00:00:00,24-Jan-2019 17:15:00
26-Jan-2019,Watermetrics,CRC174134,CRC174134-1,M36/1290-M1,Take Rate,38.0 l/s,123.5 l/s,224.90%,15-Jan-2019 23:00:00,15-Jan-2019 21:30:00,16-Jan-2019 00:30:00
26-Jan-2019,WaterCheck,CRC173254,CRC173254-1,L35/0190-M1 + L35/1079-M1,Water Year Volume,883136.0 m3,1279691.0 m3,44.90%,24-Jan-2019 12:30:00,18-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,WaterCheck,CRC173023,CRC173023-1,L36/1094-M1,Take Rate,10.0 l/s,10.2 l/s,2.50%,23-Jan-2019 08:45:00,23-Jan-2019 08:45:00,24-Jan-2019 11:45:00
26-Jan-2019,WaterCheck,CRC173023,CRC173023-1,L36/1094-M1,7 day Volume,3810.0 m3,4032.6 m3,5.80%,22-Jan-2019 00:00:00,21-Jan-2019 00:00:00,22-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC171571,CRC171571-1,M37/0543-M1,Take Rate - Low Flow Ban,0 l/s,29.2 l/s,-,22-Jan-2019 11:15:00,18-Jan-2019 17:30:00,24-Jan-2019 10:00:00
26-Jan-2019,WaterCheck,CRC168975,CRC168975-1,M36/8216-M1,Take Rate,152.0 l/s,185.1 l/s,21.80%,23-Jan-2019 13:40:00,23-Jan-2019 11:55:00,23-Jan-2019 14:40:00
26-Jan-2019,Boraman,CRC167204,CRC167204-1,L36/0998-M1 + L36/1598-M1 + L36/1622-M1 + L36/2286-M1,Take Rate,185.9 l/s,194.5 l/s,4.60%,21-Jan-2019 16:15:00,21-Jan-2019 12:45:00,22-Jan-2019 17:15:00
26-Jan-2019,WaterCheck,CRC166841,CRC166841-1,M35/0335-M1,14 day Volume,7661.0 m3,8199.9 m3,7.00%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC157139,CRC157139-1,M35/6420-M1,Take Rate,11.0 l/s,15.7 l/s,43.20%,21-Jan-2019 15:45:00,21-Jan-2019 09:00:00,21-Jan-2019 22:00:00
26-Jan-2019,WaterCheck,CRC157139,CRC157139-1,M35/6420-M1,1 day Volume,911.0 m3,1005.6 m3,10.40%,22-Jan-2019 00:00:00,22-Jan-2019 00:00:00,22-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC156248,CRC156248-1,K38/1855-M1,Take Rate,58.0 l/s,58.5 l/s,0.90%,23-Jan-2019 10:30:00,22-Jan-2019 10:15:00,24-Jan-2019 21:30:00
26-Jan-2019,Watermetrics,CRC153146,CRC153146-1,J39/0529-M1,Take Rate,30.4 l/s,153.5 l/s,404.80%,21-Jan-2019 18:30:00,20-Jan-2019 14:30:00,23-Jan-2019 01:45:00
26-Jan-2019,Boraman,CRC153102,CRC153102-1,K38/0069-M1,Take Rate,12.0 l/s,41.7 l/s,247.20%,19-Jan-2019 11:00:00,18-Jan-2019 17:00:00,25-Jan-2019 01:00:00
26-Jan-2019,Boraman,CRC153102,CRC153102-1,K38/0069-M1,Take Rate - Low Flow Ban,0 l/s,7.8 l/s,-,18-Jan-2019 17:00:00,18-Jan-2019 17:00:00,18-Jan-2019 17:00:00
26-Jan-2019,,CRC151166,CRC151166-1,J39/0529-M1,Take Rate,30.0 l/s,153.5 l/s,411.60%,21-Jan-2019 18:30:00,20-Jan-2019 14:30:00,23-Jan-2019 01:45:00
26-Jan-2019,ECS,CRC151133,CRC151133-1,J38/0812-M1,Take Rate - Low Flow Ban,0 l/s,827.9 l/s,-,24-Jan-2019 14:30:00,18-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,Watermetrics,CRC147217,CRC147217-1,N32/0311-M1,Take Rate,126.0 l/s,130.8 l/s,3.80%,23-Jan-2019 03:30:00,18-Jan-2019 08:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC145864,CRC145864-1,L36/0100-M1,Take Rate,60.0 l/s,512.4 l/s,753.90%,18-Jan-2019 16:15:00,11-Jan-2019 00:00:00,21-Jan-2019 07:45:00
26-Jan-2019,Watermetrics,CRC145864,CRC145864-1,L36/0100-M1,14 day Volume,54432.0 m3,393163.0 m3,622.30%,13-Jan-2019 00:00:00,12-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC145677,CRC145677-1,M35/11268-M1 + M35/5266-M1,Take Rate,29.5 l/s,860.0 l/s,2815.10%,24-Jan-2019 19:15:00,22-Jan-2019 15:30:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC145611,CRC145611-1,I40/0612-M1,Take Rate,17.0 l/s,17.8 l/s,4.60%,20-Jan-2019 13:30:00,17-Jan-2019 13:15:00,20-Jan-2019 17:00:00
26-Jan-2019,DataCol,CRC145424,CRC145424-1,L37/0967-M1 + L37/0968-M1,Take Rate - Low Flow Ban,0 l/s,10.0 l/s,-,20-Jan-2019 15:30:00,19-Jan-2019 08:45:00,20-Jan-2019 17:15:00
26-Jan-2019,WaterCheck,CRC145402,CRC145402-1,BV26/0001-M1,Take Rate,40.0 l/s,120.6 l/s,201.40%,23-Jan-2019 12:00:00,18-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,WaterCheck,CRC145402,CRC145402-1,BV26/0001-M1,1 day Volume,3456.0 m3,9883.2 m3,186.00%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC145402,CRC145402-2,BV26/0001-M1,Take Rate,50.0 l/s,120.6 l/s,141.10%,23-Jan-2019 12:00:00,18-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,WaterCheck,CRC145402,CRC145402-2,BV26/0001-M1,1 day Volume,4320.0 m3,9883.2 m3,128.80%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC144797,CRC144797-1,N33/0417-M1 + N33/0427-M1,Take Rate,18.9 l/s,66.1 l/s,249.60%,24-Jan-2019 08:15:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC144797,CRC144797-1,N33/0417-M1 + N33/0427-M1,Water Year Volume,692880.0 m3,729324.2 m3,5.30%,24-Jan-2019 23:45:00,21-Jan-2019 21:15:00,24-Jan-2019 23:45:00
26-Jan-2019,DataCol,CRC141651,CRC141651-1,I40/0637-M1,Take Rate,42.7 l/s,85.7 l/s,100.70%,18-Jan-2019 07:45:00,18-Jan-2019 00:00:00,24-Jan-2019 02:00:00
26-Jan-2019,,CRC136723,CRC136723-1,K37/3574-M1 + K37/3575-M1,Take Rate,144.8 l/s,173.5 l/s,19.80%,22-Jan-2019 04:30:00,16-Jan-2019 06:30:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC136723,CRC136723-2,K37/2296-M1,Take Rate,45.2 l/s,47.6 l/s,5.40%,22-Jan-2019 18:00:00,22-Jan-2019 15:00:00,24-Jan-2019 08:15:00
26-Jan-2019,WaterCheck,CRC136448,CRC136448-1,L37/0614-M1,Take Rate,30.0 l/s,30.4 l/s,1.40%,11-Jan-2019 00:15:00,11-Jan-2019 00:00:00,11-Jan-2019 10:45:00
26-Jan-2019,WaterCheck,CRC136448,CRC136448-1,L37/0614-M1,14 day Volume,25920.0 m3,27001.0 m3,4.20%,22-Jan-2019 00:00:00,21-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC136404,CRC136404-1,I40/0637-M1,Take Rate,2.3 l/s,85.7 l/s,3625.80%,18-Jan-2019 07:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC136404,CRC136404-1,I40/0637-M1,Water Year Volume,73344.0 m3,175167.2 m3,138.80%,25-Jan-2019 00:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC132983,CRC132983-1,L36/0065-M1,Take Rate,63.0 l/s,63.9 l/s,1.40%,11-Jan-2019 00:00:00,11-Jan-2019 00:00:00,11-Jan-2019 01:00:00
26-Jan-2019,Aqualinc,CRC131520,CRC131520-2,K37/2582-M1,Take Rate,47.3 l/s,55.3 l/s,16.90%,12-Jan-2019 22:00:00,11-Jan-2019 00:00:00,24-Jan-2019 14:15:00
26-Jan-2019,Boraman,CRC130772,CRC130772-1,I40/0558-M1,Take Rate,40.0 l/s,40.3 l/s,0.70%,20-Jan-2019 02:30:00,20-Jan-2019 01:00:00,20-Jan-2019 03:30:00
26-Jan-2019,Boraman,CRC130233,CRC130233-1,I37/0065-M1,Take Rate,12.0 l/s,17.6 l/s,47.00%,23-Jan-2019 08:15:00,18-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,Boraman,CRC130233,CRC130233-1,I37/0065-M1,Take Rate - Low Flow Ban,0 l/s,10.7 l/s,-,21-Jan-2019 07:00:00,19-Jan-2019 17:45:00,21-Jan-2019 07:00:00
26-Jan-2019,Boraman,CRC130233,CRC130233-1,I37/0065-M1,1 day Volume,1027.0 m3,1482.0 m3,44.30%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC121279,CRC121279-1,K37/3500-M1 + K37/3585-M1,1 day Volume,116.0 m3,148.6 m3,28.10%,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC091717,CRC091717-1,J38/0280-M1,Take Rate - Low Flow Ban,0 l/s,22.9 l/s,-,23-Jan-2019 10:45:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,,CRC064112,CRC064112-1,K38/0031-M1 + K38/0400-M1 + K38/0401-M1 + K38/2112-M1,Take Rate,94.3 l/s,122.8 l/s,30.20%,18-Jan-2019 14:30:00,18-Jan-2019 01:45:00,19-Jan-2019 16:00:00
26-Jan-2019,Watermetrics,CRC032124,CRC032124-1,L37/0036-M1 + L37/0065-M1 + L37/0066-M1 + L37/0707-M1 + L37/0747-M1 + L37/0807-M1 + L37/1185-M1,Take Rate,328.1 l/s,341.9 l/s,4.20%,20-Jan-2019 02:00:00,18-Jan-2019 00:00:00,24-Jan-2019 23:30:00
26-Jan-2019,Watermetrics,CRC032124,CRC032124-1,L37/0036-M1 + L37/0065-M1 + L37/0066-M1 + L37/0707-M1 + L37/0747-M1 + L37/0807-M1 + L37/1185-M1,Take Rate - Low Flow Ban,0 l/s,326.0 l/s,-,23-Jan-2019 00:00:00,18-Jan-2019 00:00:00,24-Jan-2019 23:30:00
26-Jan-2019,WaterCheck,CRC030991,CRC030991-1,L35/0685-M1 + L35/0714-M1,Take Rate,95.0 l/s,107.1 l/s,12.70%,22-Jan-2019 16:30:00,18-Jan-2019 08:15:00,24-Jan-2019 05:30:00
26-Jan-2019,Boraman,CRC030328.2,CRC030328.2-1,M36/0654-M1 + M36/3017-M1,Take Rate,20.0 l/s,36.9 l/s,84.70%,18-Jan-2019 18:15:00,18-Jan-2019 17:30:00,25-Jan-2019 01:15:00
26-Jan-2019,WaterCheck,CRC020178,CRC020178-1,M35/6989-M1,Take Rate,13.0 l/s,14.1 l/s,8.70%,16-Jan-2019 11:45:00,16-Jan-2019 00:00:00,24-Jan-2019 11:15:00
26-Jan-2019,Watermetrics,CRC011084.1,CRC011084.1-1,K37/1058-M1,Take Rate,65.0 l/s,82.9 l/s,27.60%,21-Jan-2019 04:45:00,21-Jan-2019 00:45:00,24-Jan-2019 22:00:00
26-Jan-2019,DataCol,CRC000958.1,CRC000958.1-1,M35/8111-M1,Take Rate,6.0 l/s,6.2 l/s,2.50%,20-Jan-2019 19:30:00,20-Jan-2019 19:15:00,20-Jan-2019 20:15:00
26-Jan-2019,Watermetrics,CRC000257,CRC000257-1,K37/0971-M1,Take Rate,5.5 l/s,6.0 l/s,8.80%,11-Jan-2019 00:00:00,11-Jan-2019 00:00:00,12-Jan-2019 23:00:00
26-Jan-2019,DataCol,CRC991897,CRC991897-1,L35/0185-M1,Take Rate,13.6 l/s,23.3 l/s,71.60%,19-Jan-2019 04:00:00,17-Jan-2019 19:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC991039,CRC991039-2,M35/6715-M1,20 day Volume,1944.0 m3,1966.2 m3,1.10%,13-Jan-2019 00:00:00,12-Jan-2019 00:00:00,15-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC990640.2,CRC990640.2-1,L36/0385-M1 + L36/1017-M1,Take Rate - Low Flow Ban,0 l/s,71.5 l/s,-,20-Jan-2019 13:00:00,19-Jan-2019 08:00:00,20-Jan-2019 22:45:00
26-Jan-2019,,CRC970249,CRC970249-1,N33/0372-M1 + N33/0373-M1,Take Rate,70.0 l/s,71.4 l/s,2.00%,19-Jan-2019 14:30:00,19-Jan-2019 14:30:00,22-Jan-2019 06:30:00
26-Jan-2019,Watermetrics,CRC961336.1,CRC961336.1-1,L37/0036-M1 + L37/0065-M1 + L37/0066-M1,Take Rate,186.0 l/s,265.1 l/s,42.50%,20-Jan-2019 02:00:00,19-Jan-2019 00:45:00,23-Jan-2019 16:00:00
26-Jan-2019,WaterCheck,CRC951216.1,CRC951216.1-1,M36/0450-M1,Take Rate,21.0 l/s,21.3 l/s,1.70%,12-Jan-2019 06:30:00,11-Jan-2019 00:00:00,18-Jan-2019 04:30:00
26-Jan-2019,WaterCheck,CRC951216.1,CRC951216.1-1,M36/0450-M1,14 day Volume,19656.0 m3,23171.4 m3,17.90%,20-Jan-2019 00:00:00,14-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC940557.1,CRC940557.1-1,M36/1344-M1,Take Rate,12.0 l/s,14.6 l/s,21.90%,06-Jan-2019 05:15:00,05-Jan-2019 14:00:00,24-Jan-2019 10:30:00
26-Jan-2019,Loncel,CRC931009.1,CRC931009.1-1,I39/0022-M1,Take Rate,60.0 l/s,68.2 l/s,13.70%,21-Jan-2019 17:00:00,21-Jan-2019 14:15:00,24-Jan-2019 22:00:00
26-Jan-2019,WaterCheck,CRC916829.1,CRC916829.1-1,M36/1592-M1,Take Rate,17.0 l/s,20.5 l/s,20.30%,18-Jan-2019 21:30:00,18-Jan-2019 17:45:00,22-Jan-2019 22:45:00
26-Jan-2019,DataCol,CRC890642,CRC890642-1,M36/8025-M1,1 day Volume,864.0 m3,914.0 m3,5.80%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC191020,CRC191020-1,BX23/0741-M1,Take Rate,41.0 l/s,54.0 l/s,31.60%,23-Jan-2019 11:30:00,20-Jan-2019 13:15:00,23-Jan-2019 17:45:00
26-Jan-2019,Boraman,CRC190184,CRC190184-1,K38/0489-M1 + K38/0714-M1,Take Rate,65.0 l/s,74.4 l/s,14.50%,23-Jan-2019 03:45:00,18-Jan-2019 00:00:00,25-Jan-2019 01:00:00
26-Jan-2019,Boraman,CRC190184,CRC190184-1,K38/0489-M1 + K38/0714-M1,7 day Volume,30845.0 m3,43122.0 m3,39.80%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC182809,CRC182809-2,M35/9027-M1 + M35/9028-M1,Take Rate,78.8 l/s,100.0 l/s,26.90%,15-Jan-2019 12:15:00,30-Sep-2018 18:45:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC180152,CRC180152-1,L36/0335-M1 + L36/0380-M1,Take Rate,70.0 l/s,146.4 l/s,109.20%,23-Jan-2019 11:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC180152,CRC180152-1,L36/0335-M1 + L36/0380-M1,1 day Volume,6048.0 m3,11484.0 m3,89.90%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC173695,CRC173695-1,M33/0252-M1,Take Rate,40.0 l/s,95.3 l/s,138.20%,20-Jan-2019 11:00:00,18-Jan-2019 00:00:00,24-Jan-2019 12:45:00
26-Jan-2019,WaterCheck,CRC173343,CRC173343-1,L36/1862-M1,Take Rate,17.0 l/s,19.0 l/s,11.90%,21-Jan-2019 10:30:00,21-Jan-2019 10:00:00,21-Jan-2019 18:00:00
26-Jan-2019,Boraman,CRC173156,CRC173156-1,I39/0023-M1,Take Rate,60.0 l/s,166.4 l/s,177.30%,18-Jan-2019 00:15:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC173156,CRC173156-1,I39/0023-M1,Take Rate - Low Flow Ban,0 l/s,57.9 l/s,-,20-Jan-2019 14:30:00,18-Jan-2019 23:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC173156,CRC173156-1,I39/0023-M1,7 day Volume,36288.0 m3,52272.0 m3,44.00%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC171660,CRC171660-1,N32/0311-M1,Take Rate,40.0 l/s,130.8 l/s,227.10%,23-Jan-2019 03:30:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC169548,CRC169548-1,L36/0302-M1,Take Rate,68.0 l/s,83.1 l/s,22.20%,11-Jan-2019 05:45:00,10-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,Watermetrics,CRC165698,CRC165698-1,BY22/0027-M1 + L36/1161-M1,Take Rate,61.0 l/s,64.0 l/s,5.00%,21-Jan-2019 11:15:00,21-Jan-2019 10:45:00,24-Jan-2019 20:45:00
26-Jan-2019,DataCol,CRC163542,CRC163542-1,BY21/0076-M1 + L37/0201-M1 + L37/0835-M1,Take Rate,132.0 l/s,185.0 l/s,40.20%,24-Jan-2019 10:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC160561,CRC160561-1,L36/0582-M1,1 day Volume,135.0 m3,228.3 m3,69.10%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC160231,CRC160231-1,M35/9270-M1,Take Rate,10.3 l/s,16.4 l/s,59.10%,21-Jan-2019 16:30:00,18-Jan-2019 13:00:00,24-Jan-2019 19:30:00
26-Jan-2019,AgHub/FarmWorks,CRC155611,CRC155611-1,L36/1684-M1 + L36/1685-M1 + L36/1686-M1 + L36/1687-M1,Take Rate - Low Flow Ban,0 l/s,73.7 l/s,-,19-Jan-2019 08:00:00,19-Jan-2019 08:00:00,19-Jan-2019 14:20:00
26-Jan-2019,Boraman,CRC154335,CRC154335-1,BZ15/5108-M1,Take Rate,51.0 l/s,53.1 l/s,4.00%,19-Jan-2019 15:15:00,18-Jan-2019 20:00:00,23-Jan-2019 23:15:00
26-Jan-2019,Boraman,CRC154335,CRC154335-1,BZ15/5108-M1,1 day Volume,4406.0 m3,4540.0 m3,3.00%,20-Jan-2019 00:00:00,20-Jan-2019 00:00:00,22-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC153884,CRC153884-1,L36/0888-M1,Take Rate,12.0 l/s,12.9 l/s,7.60%,18-Jan-2019 21:30:00,18-Jan-2019 00:00:00,24-Jan-2019 20:00:00
26-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,Take Rate,450.0 l/s,19958.3 l/s,4335.20%,08-Jan-2019 20:15:00,27-Dec-2018 08:30:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,340.3 l/s,-,30-Dec-2018 09:30:00,30-Dec-2018 08:45:00,15-Jan-2019 11:15:00
26-Jan-2019,DataCol,CRC151200,CRC151200-1,K36/0958-M1,30 day Volume,41500.0 m3,24857950.0 m3,59798.70%,25-Jan-2019 00:00:00,27-Dec-2018 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC145502,CRC145502-1,K36/0085-M1 + K36/0677-M1,Take Rate,155.0 l/s,229.0 l/s,47.80%,19-Jan-2019 03:30:00,18-Jan-2019 01:45:00,24-Jan-2019 06:30:00
26-Jan-2019,Boraman,CRC143126,CRC143126-1,J40/0074-M1,1 day Volume,115.0 m3,168.6 m3,46.60%,25-Jan-2019 00:00:00,22-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC143115,CRC143115-1,L36/1628-M1,1 day Volume,125.0 m3,134.5 m3,7.60%,23-Jan-2019 00:00:00,22-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC142774,CRC142774-1,M35/4722-M1,1 day Volume,1950.0 m3,1996.0 m3,2.40%,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,,CRC142521,CRC142521-1,L37/0164-M1 + L37/0742-M1 + L37/1727-M1,Take Rate,145.0 l/s,205.0 l/s,41.40%,21-Jan-2019 17:00:00,15-Jan-2019 20:45:00,23-Jan-2019 02:45:00
26-Jan-2019,Boraman,CRC142224,CRC142224-1,K38/0864-M1,7 day Volume,6250.0 m3,6526.0 m3,4.40%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00
26-Jan-2019,,CRC141234,CRC141234-1,L36/1993-M1,Take Rate,11.0 l/s,33.6 l/s,205.60%,24-Jan-2019 06:00:00,24-Jan-2019 05:45:00,24-Jan-2019 07:30:00
26-Jan-2019,DataCol,CRC134975,CRC134975-1,M35/18544-M1,7 day Volume,864.0 m3,1077.0 m3,24.70%,24-Jan-2019 00:00:00,22-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC134612,CRC134612-1,M33/0252-M1,Take Rate,40.0 l/s,95.3 l/s,138.20%,20-Jan-2019 11:00:00,18-Jan-2019 00:00:00,24-Jan-2019 12:45:00
26-Jan-2019,WaterCheck,CRC134612,CRC134612-1,M33/0252-M1,1 day Volume,3456.0 m3,7474.0 m3,116.30%,21-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC131037,CRC131037-1,L36/0896-M1 + L36/1403-M1,Take Rate,130.0 l/s,144.9 l/s,11.40%,18-Jan-2019 07:15:00,18-Jan-2019 00:00:00,21-Jan-2019 13:45:00
26-Jan-2019,,CRC121049,CRC121049-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,Take Rate,112.8 l/s,147.9 l/s,31.10%,21-Jan-2019 04:15:00,18-Jan-2019 01:30:00,23-Jan-2019 14:45:00
26-Jan-2019,,CRC121049,CRC121049-1,K37/1647-M1 + K37/2113-M1 + K37/2991-M1 + K37/3004-M1,1 day Volume,9742.1 m3,12472.0 m3,28.00%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC111325,CRC111325-1,M35/11233-M1 + M35/11233-M2,Take Rate,23.0 l/s,29.9 l/s,29.80%,24-Jan-2019 17:15:00,11-Jan-2019 00:00:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC111325,CRC111325-1,M35/11233-M1 + M35/11233-M2,14 day Volume,17842.0 m3,26780.0 m3,50.10%,25-Jan-2019 00:00:00,20-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC103999,CRC103999-1,K38/2075-M1 + K38/2076-M1 + K38/2077-M1,Take Rate,70.0 l/s,141.4 l/s,102.00%,24-Jan-2019 19:30:00,11-Jan-2019 15:45:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC094110,CRC094110-1,I37/0065-M1,Take Rate - Low Flow Ban,0 l/s,17.6 l/s,-,23-Jan-2019 08:15:00,18-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,ECS,CRC090293,CRC090293-1,J41/0247-M1,Take Rate,80.0 l/s,83009.7 l/s,103662.20%,25-Jan-2019 11:15:00,20-Jan-2019 06:45:00,25-Jan-2019 13:00:00
26-Jan-2019,Boraman,CRC062320,CRC062320-1,I40/0551-M1 + I40/0551-M2,Take Rate,99.0 l/s,116.0 l/s,17.10%,21-Jan-2019 18:00:00,18-Jan-2019 00:00:00,23-Jan-2019 16:15:00
26-Jan-2019,ECS,CRC041002,CRC041002-1,I40/0526-M1,Take Rate,53.0 l/s,58.5 l/s,10.30%,18-Jan-2019 01:15:00,18-Jan-2019 00:00:00,22-Jan-2019 00:30:00
26-Jan-2019,Loncel,CRC030695,CRC030695-1,L37/0115-M1,Take Rate,53.0 l/s,55.7 l/s,5.10%,10-Jan-2019 14:15:00,10-Jan-2019 12:15:00,16-Jan-2019 02:15:00
26-Jan-2019,WaterCheck,CRC020047,CRC020047-2,N33/0389-M1,Take Rate,156.0 l/s,219.4 l/s,40.70%,23-Jan-2019 15:30:00,18-Jan-2019 14:15:00,24-Jan-2019 12:00:00
26-Jan-2019,WaterCheck,CRC020047,CRC020047-2,N33/0389-M1,6 day Volume,60653.0 m3,62808.0 m3,3.60%,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC010816.1,CRC010816.1-1,L37/0511-M1,Take Rate,41.4 l/s,41.9 l/s,1.30%,23-Jan-2019 16:00:00,16-Jan-2019 08:00:00,24-Jan-2019 04:45:00
26-Jan-2019,Loncel,CRC010816.1,CRC010816.1-1,L37/0511-M1,Take Rate - Low Flow Ban,0 l/s,2.6 l/s,-,16-Jan-2019 12:15:00,16-Jan-2019 08:00:00,20-Jan-2019 22:45:00
26-Jan-2019,WaterCheck,CRC001737.4,CRC001737.4-1,M35/6733-M1,1 day Volume,238.0 m3,311.6 m3,30.90%,24-Jan-2019 00:00:00,23-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,,CRC991027.1,CRC991027.1-1,K37/0689-M1 + K37/1860-M1,Take Rate,30.0 l/s,41.7 l/s,38.90%,18-Jan-2019 10:00:00,18-Jan-2019 09:30:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC972569A.1,CRC972569A.1-1,J38/0246-M1,Take Rate,20.4 l/s,41.3 l/s,102.20%,23-Jan-2019 19:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,,CRC972569A.1,CRC972569A.1-1,J38/0246-M1,1 day Volume,1137.0 m3,3348.0 m3,194.50%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
